Metrics;LoadPoint;link;spectrum size (c); ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Relative Fragmentation per spectrum size (c);1;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);1;all;2; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);1;all;3; ;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745
Relative Fragmentation per spectrum size (c);1;all;5; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);2;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);2;all;2; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);2;all;3; ;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745
Relative Fragmentation per spectrum size (c);2;all;5; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);3;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);3;all;2; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);3;all;3; ;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745;0.0024999999999980745
Relative Fragmentation per spectrum size (c);3;all;5; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0


