Metrics;load point;link;number of slots;slot; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Requisitons per number of slots per link;1;<2-1>;2;-; ;0.16615335704492618;0.16686381042121934;0.16570708888089242;0.1654650468034256;0.16427285457091417;0.1669361761593899;0.16589575699325204;0.16736919911301118;0.16681266175592274;0.1659934410494321
Requisitons per number of slots per link;1;<2-1>;3;-; ;0.16557712559858526;0.16564085085907898;0.16620686897764983;0.16831308504282017;0.16599319863972795;0.1673953404803258;0.16709717466610602;0.16672992788221427;0.16462273541708142;0.1655735082386818
Requisitons per number of slots per link;1;<2-1>;5;-; ;0.16591491644644027;0.16768579963511698;0.17066490744072607;0.16687910774746068;0.1684736947389478;0.16859316044798467;0.16799823792074647;0.16936692170925147;0.1673700975512642;0.16819308910574307
Requisitons per number of slots per link;1;<1-2>;1;-; ;0.504176310757774;0.49793549159236433;0.5029605921184237;0.5016465202200715;0.49978009675742674;0.5041966306764688;0.49871182920253243;0.5035932339105195;0.5029930496966775;0.4983201343892489
Requisitons per number of slots per link;1;<1-2>;2;-; ;0.16397303008956426;0.16917000777930705;0.16763352670534107;0.16427051122444883;0.16800607732597658;0.16478035295767313;0.16624393361426773;0.16783104794314885;0.1670483307219477;0.16456683465322774
Requisitons per number of slots per link;1;<1-2>;3;-; ;0.16842105263157894;0.16683621566632756;0.16397279455891178;0.16750331311995503;0.16622686018152014;0.16534123915786944;0.168920133410557;0.16494845360824742;0.1665260535936684;0.16946644268458524
Requisitons per number of slots per link;1;<1-2>;5;-; ;0.16342960652108282;0.1660582849620011;0.16543308661732348;0.16657965543552467;0.16598696573507657;0.16568177720798863;0.16612410377264283;0.16362726453808427;0.1634325659877064;0.16764658827293816
Requisitons per number of slots per link;2;<2-1>;1;-; ;0.5030685884493133;0.4984833366593494;0.4992811501597444;0.5017984173926944;0.5000897827258035;0.49945106493402797;0.5021098734075955;0.5010662255615123;0.5023632411303671;0.49983930580106056
Requisitons per number of slots per link;2;<2-1>;2;-; ;0.16832257161705616;0.165356216324087;0.1619408945686901;0.16427543761489888;0.16601823586919653;0.1701898317264507;0.16738995660260383;0.16565358630448213;0.16648385617134995;0.1668809255985859
Requisitons per number of slots per link;2;<2-1>;3;-; ;0.16286508206225137;0.1696268209938136;0.1686102236421725;0.1674726240908001;0.16727519403044633;0.16482024871748807;0.16559006459612424;0.16666998824162466;0.16598528209321342;0.16591676040494938
Requisitons per number of slots per link;2;<2-1>;5;-; ;0.16574375787137915;0.16653362602274996;0.17016773162939297;0.1664535209016066;0.16661678737455357;0.16553885462203324;0.16491010539367637;0.16661019989238096;0.1651676206050695;0.16736300819540414
Requisitons per number of slots per link;2;<1-2>;1;-; ;0.5014903278721319;0.5011221995110416;0.49719618681406713;0.49535702849823887;0.4968230743019783;0.4999699489131524;0.5009498290307745;0.49834453697200765;0.5022960155607692;0.4980488970295453
Requisitons per number of slots per link;2;<1-2>;2;-; ;0.16649662925843686;0.16698729509839286;0.16758791957061603;0.17034902337495997;0.169629792948628;0.16578182910948613;0.16631006418844607;0.16783385171064513;0.16435059856824882;0.16811340288285417
Requisitons per number of slots per link;2;<1-2>;3;-; ;0.1653563784032487;0.16660654883571802;0.16802851878554834;0.16636647454370798;0.16632258323144455;0.16459981969347892;0.16587014337419265;0.16620848801043445;0.1682006857967876;0.1653858405670144
Requisitons per number of slots per link;2;<1-2>;5;-; ;0.16665666446618255;0.1652839565548475;0.16718737482976848;0.16792747358309318;0.16722454951794913;0.1696484022838826;0.1668699634065868;0.1676131233069128;0.1651527000741944;0.16845185952058614
Requisitons per number of slots per link;3;<2-1>;1;-; ;0.49658634538152613;0.4988950166245247;0.5012452431710864;0.49876029752859313;0.4981359737031989;0.49752198241406875;0.4952413324269205;0.49875311720698257;0.5013434392043632;0.5031077003017767
Requisitons per number of slots per link;3;<2-1>;2;-; ;0.1669277108433735;0.1652696756724471;0.1663644876571497;0.16496040950171958;0.16818327587589194;0.16584732214228617;0.16909265405686408;0.16680074008527068;0.16377927494385627;0.16571736914683136
Requisitons per number of slots per link;3;<2-1>;3;-; ;0.16889558232931726;0.16881358631811574;0.1645713374907852;0.16915940174358154;0.17046821133648682;0.16748601119104717;0.16989243011956653;0.1688319523771217;0.16764918190567854;0.16539760577172893
Requisitons per number of slots per link;3;<2-1>;5;-; ;0.16759036144578313;0.1670217213849125;0.16781893168097867;0.16711989122610574;0.16321253908442235;0.16914468425259793;0.16577358339664894;0.16561419033062505;0.16722810394610202;0.16577732477966306
Requisitons per number of slots per link;3;<1-2>;1;-; ;0.5013343423882737;0.5010344481269459;0.49906665863792377;0.49928;0.5014964086193137;0.4989994396862243;0.49795991839673587;0.5030623608017817;0.4965895492620662;0.503191595797899
Requisitons per number of slots per link;3;<1-2>;2;-; ;0.16768899864574205;0.16430651802751833;0.16458922944140023;0.16636;0.16556264964086193;0.1664131913871768;0.16696667866714668;0.16431355392936683;0.16605504587155964;0.16514257128564283
Requisitons per number of slots per link;3;<1-2>;3;-; ;0.16794790090018322;0.166134377824646;0.16641576845105477;0.1678;0.16556264964086193;0.16637316897462578;0.16688667546701869;0.1677139675469297;0.17040287195851617;0.1664432216108054
Requisitons per number of slots per link;3;<1-2>;5;-; ;0.163028758065801;0.1685246560208898;0.16992834346962124;0.16656;0.1673782920989625;0.1682141999519731;0.16818672746909877;0.16491011772192174;0.166952532907858;0.16522261130565283


