Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.5782596871755843;0.5796098455112382;0.5754017772196264;0.582938303689771;0.5755950590146255;0.5796428706344073;0.5819431804207083;0.5786398564617692;0.5788325663177993;0.5808216720505752
External Fragmentation (Vertical);2;all; ;0.6190716764291603;0.6129784046263201;0.6167328837924796;0.6201587358207342;0.6235985967984037;0.6178485262397455;0.6208552265692358;0.6146593573218531;0.6206731288632082;0.6209287270850707
External Fragmentation (Vertical);3;all; ;0.6917425062448191;0.6883062596359337;0.6884418976702809;0.6841989896418401;0.6862427019218231;0.688964300529249;0.6878606923311079;0.6903469805255739;0.68929665043583;0.6855679386608401
External Fragmentation (Vertical);4;all; ;0.6214845494260788;0.6190051616965221;0.6221974926535377;0.6182800512828687;0.6148430142236421;0.6225086172140366;0.6220181232410519;0.6161759507846108;0.6204748968566719;0.6195459923634299


External Fragmentation (Horizontal);1;all; ;0.5148702802978892;0.5159543120841705;0.5079250928697606;0.5182886509098308;0.5194958480203113;0.5169498436678048;0.5155426648713256;0.5112528061510624;0.5154357170512336;0.5174887335632319
External Fragmentation (Horizontal);2;all; ;0.36024267327521964;0.35578549903880136;0.3595654486236536;0.3620115344912789;0.36131048189001225;0.35822624647302975;0.3602279783786413;0.3575734217593928;0.36082401912934264;0.36226922295011604
External Fragmentation (Horizontal);3;all; ;0.34779151908897504;0.3456352876838235;0.3453717456120291;0.3429220217288799;0.34108240320642763;0.3473605469304371;0.34524822148751433;0.3452326484661176;0.3444635813829834;0.3438130193194399
External Fragmentation (Horizontal);4;all; ;0.27254233415558543;0.2712638295191346;0.2745450929649535;0.27147421688898693;0.27070551394507375;0.27411635024701164;0.27549412487925007;0.26979773064041285;0.2717698984213804;0.2727452505702787


External Fragmentation Per Link;1;<1-2>; ;0.7168070550863239;0.7050488914547455;0.7073183118869957;0.7151624140749152;0.7173857389059135;0.7156534835784026;0.7144017109668954;0.7147978220337698;0.7198462375638764;0.7146628427956138
External Fragmentation Per Link;1;<2-1>; ;0.7201133912120485;0.722483550127285;0.701306790117136;0.7193558739978152;0.7061719812064579;0.7092376978666654;0.7096848420647706;0.712312924153719;0.7070461347668243;0.7182086100527799
External Fragmentation Per Link;1;<2-3>; ;0.7062992836158153;0.7139378284641154;0.711997606189165;0.7081731893118812;0.7171048656024253;0.7108775928111535;0.7080219337688591;0.7161857856167334;0.7024198036227283;0.7243526908284853
External Fragmentation Per Link;1;<3-2>; ;0.707657947338001;0.7171410439543984;0.6950704612291428;0.7291268858268866;0.7084088429309089;0.7207406031024594;0.7308568668319521;0.7108192416166779;0.71382346969022;0.7240437624416155
External Fragmentation Per Link;1;<1-6>; ;0.8404483760644909;0.8385319636046248;0.8389128247811191;0.844294390862757;0.8398093433883137;0.8393546223299566;0.8433543878885493;0.8408223136533807;0.8361043748782583;0.8407367358669902
External Fragmentation Per Link;1;<2-5>; ;0.7046315670932248;0.7204020290956923;0.7249774658661626;0.7191377954893948;0.7059235732473703;0.7323820446672035;0.7315544357524166;0.7274539336100322;0.7182804622939742;0.7170761442945198
External Fragmentation Per Link;1;<3-4>; ;0.841289181255163;0.8397136656743523;0.8423345061576889;0.8405890924354605;0.8431310632105083;0.8363701716231267;0.841771861820448;0.8430354636190691;0.8447503723329586;0.8415120888682367
External Fragmentation Per Link;1;<4-3>; ;0.8449285693964526;0.8445171153593949;0.8394019488786026;0.8420594741882292;0.8387293539177421;0.8412592532958001;0.8396422887670076;0.8439108319500576;0.8321087785589325;0.8465519773974387
External Fragmentation Per Link;1;<5-2>; ;0.7123340984306916;0.7339776629139663;0.7074247061034704;0.734582755612033;0.727230732695041;0.7261685385018481;0.7522959178454894;0.7289036039644698;0.746153799608797;0.7255789224475391
External Fragmentation Per Link;1;<6-1>; ;0.8447033435701867;0.8354691083246769;0.8463199497545896;0.8393651766610042;0.8383736217848342;0.8433241853933251;0.8444435034393446;0.8408179691777631;0.8389971350347638;0.8470117783394938
