Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.8773802448902873;0.87622891294435;0.8767741835498588;0.8753440256072466;0.8748638144787553;0.8748326160420969;0.8772289363482177;0.8765401388145531;0.8765732642359;0.8745342146510166
External Fragmentation (Vertical);2;all; ;0.826197199528017;0.8244227736913237;0.8295974261079015;0.8248240665115812;0.8250576694997019;0.8225586141906803;0.8269984707975387;0.8268683684002816;0.8248146521893153;0.825460769189124
External Fragmentation (Vertical);3;all; ;0.7782539541169571;0.773242733057814;0.7802271939876684;0.7754143923011079;0.7773371814747992;0.7739213473426805;0.7783023139229557;0.7774325372106454;0.7766218202244303;0.7755520587596201
External Fragmentation (Vertical);4;all; ;0.7153582576471333;0.7208670880549748;0.7212965853021551;0.7277234087285116;0.7279430452412915;0.7265630714124873;0.7218085520796093;0.7186414115980065;0.7219698266168826;0.723276543198487

External Fragmentation (Horizontal);1;all; ;0.8771579495914424;0.8760199899228712;0.8765506851935914;0.875110117067606;0.8744555040185641;0.8744875878468633;0.8770427811741331;0.8761546474020427;0.8762608729746638;0.8743324654474689
External Fragmentation (Horizontal);2;all; ;0.8248537443509227;0.8227861682688494;0.828351878110948;0.8237033835995474;0.8236371228193642;0.820921641535231;0.8255766515305092;0.8254796890040902;0.8234246759627306;0.8242459624756829
External Fragmentation (Horizontal);3;all; ;0.7757347940614876;0.7706141298794352;0.7779119130719484;0.7730672147263464;0.7752257466697883;0.7713674672302078;0.7753161091382205;0.7747186603884402;0.7743162741803536;0.7730197253784608
External Fragmentation (Horizontal);4;all; ;0.7107463958329139;0.7170212422682335;0.7169406529142122;0.7234422656987424;0.7239379341701819;0.7226065614362306;0.7171398680927881;0.7146093150831432;0.7178572386503236;0.7198551737777538

External Fragmentation Per Link;1;<2-1>; ;0.8783587634446696;0.8756965683841496;0.8752740012855351;0.875499533247688;0.873298019685184;0.8755882098523603;0.8787053294948807;0.8755593611193737;0.8765862070496526;0.875145699675055
External Fragmentation Per Link;1;<1-2>; ;0.8764017263354941;0.876761257504162;0.8782743658137404;0.8751885179664247;0.876429609271899;0.874077022231438;0.8757525432012215;0.8775209165093493;0.8765603214217341;0.8739227296265291
External Fragmentation Per Link;2;<2-1>; ;0.827140533157275;0.8215781966387796;0.8345951436966436;0.8232679577856833;0.822359170530126;0.8226122690095637;0.8254860617449977;0.8226393912989381;0.8227686363926036;0.8215939429366848
External Fragmentation Per Link;2;<1-2>; ;0.8252538658986063;0.8272673507437723;0.8245997085190128;0.8263801752373715;0.8277561684691352;0.8225049593716264;0.8285108798499216;0.8310973455014397;0.82686066798593;0.8293275954414313
External Fragmentation Per Link;3;<2-1>; ;0.7808244786398036;0.774307107517718;0.7764160522246392;0.7745519359613132;0.7773796231078544;0.7769320837326879;0.7759781478627716;0.7787810827429296;0.7689468682160454;0.7718276520265441
External Fragmentation Per Link;3;<1-2>; ;0.7756834295943287;0.7721783585982055;0.7840383357509788;0.7762768486412066;0.7772947398420199;0.770910610953096;0.7806264799834491;0.776083991678597;0.784296772233074;0.779276465492981
External Fragmentation Per Link;4;<2-1>; ;0.7146778550671747;0.7221604447814131;0.7208855518149759;0.7358493469117947;0.728949886327153;0.7312254880312029;0.7180361836440387;0.7221040182316152;0.7166560137022497;0.7255725024319906
External Fragmentation Per Link;4;<1-2>; ;0.7160386602277965;0.7195737313291601;0.7217076187899372;0.7195974705458468;0.7269362041561167;0.7219006547944372;0.7255809205157886;0.7151788049650646;0.7272836395321911;0.7209805839656374

