Metrics;LoadPoint;link;spectrum size (c); ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Relative Fragmentation per spectrum size (c);1;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);1;all;17; ;0.5412474588863084;0.5434200768433762;0.5411528700559546;0.5416840379103725;0.5433260865824578;0.5432145121152998;0.5401540289126883;0.5446033275704143;0.540779275106704;0.5442740855834333
Relative Fragmentation per spectrum size (c);1;all;2; ;0.058359861827273346;0.058477127195851686;0.05843127028471911;0.058085289791106214;0.05884669434227277;0.058982015309910485;0.0580634264387501;0.058787648061547154;0.05828516248969921;0.05910851232503565
Relative Fragmentation per spectrum size (c);1;all;3; ;0.10040335989616872;0.10186401959974428;0.10176347764819411;0.10001670784462813;0.10101065054159088;0.10111452794860437;0.0990029702777969;0.10158501333536686;0.09988026315529366;0.10201238019101712
Relative Fragmentation per spectrum size (c);1;all;5; ;0.1979081388425733;0.19719873719203176;0.19700816733867346;0.19651979228790725;0.1999648278385368;0.19796058620683932;0.19697437144300117;0.19910200743523312;0.1971165094228481;0.19911093617815312
Relative Fragmentation per spectrum size (c);1;all;9; ;0.309042110289297;0.31154391829267325;0.31213756314379165;0.3069464978156659;0.3115512687536639;0.31254062690274875;0.3061653230519418;0.3126313288907381;0.3106114130301409;0.3133450190148652
Relative Fragmentation per spectrum size (c);2;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);2;all;17; ;0.8685523727808714;0.8686861203801924;0.8717254695054734;0.8688733426067377;0.8660846004849061;0.8690389130257474;0.8670570886658865;0.8689404419568464;0.8700925683803444;0.868794398263383
Relative Fragmentation per spectrum size (c);2;all;2; ;0.1422312877502094;0.14241806299150778;0.1435982723373004;0.14258824885635887;0.14142554371295377;0.14190012808476285;0.14205632346494476;0.1415147455560321;0.1434407966413359;0.14281222267905078
Relative Fragmentation per spectrum size (c);2;all;3; ;0.24725337747095966;0.2476371454432149;0.24786503977976185;0.24791804178782686;0.24878651683486702;0.2468983664416477;0.2472599316894056;0.24751899420377294;0.24714950690945753;0.24937916882901434
Relative Fragmentation per spectrum size (c);2;all;5; ;0.41791509261924115;0.4185855993014793;0.4214981373599396;0.42036677908478576;0.4209180114315208;0.42212422524689375;0.4202249743861426;0.42058014737209054;0.4243059828117978;0.42025253486736486
Relative Fragmentation per spectrum size (c);2;all;9; ;0.6201492679441314;0.6207264495444847;0.622318464815092;0.620864258158088;0.6230403221189382;0.6204844382582129;0.6217776876218474;0.6211991496918369;0.62394229185414;0.6217229259357592
Relative Fragmentation per spectrum size (c);3;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);3;all;17; ;0.9573888216200781;0.957513216550225;0.9582182008752061;0.9586198443877346;0.9591858990934702;0.9566426616301498;0.9584271067055227;0.9572883867734726;0.9588457860710587;0.9574360140196266
Relative Fragmentation per spectrum size (c);3;all;2; ;0.19728198545481418;0.19633611417376107;0.1968094280952994;0.19904230280431448;0.19785385198380412;0.19633877667809027;0.1991910544439842;0.1972524532888622;0.19653832701471347;0.19801503740229567
Relative Fragmentation per spectrum size (c);3;all;3; ;0.33940418407374173;0.33910773572444114;0.34097047929628493;0.34134839683069645;0.3413182003075952;0.3413577510799641;0.3404948941647896;0.3390724401674603;0.34196046356862275;0.33930277617251564
Relative Fragmentation per spectrum size (c);3;all;5; ;0.545693537100098;0.5465156094134788;0.5511286096416836;0.550484827230202;0.5485112747971638;0.5448718441880748;0.5462404122260087;0.5469425006939129;0.5456489648411393;0.5472657798999179
Relative Fragmentation per spectrum size (c);3;all;9; ;0.7806871749435761;0.781204725050149;0.7836775785736282;0.7866600178364396;0.7821078331003761;0.7821321660564275;0.7841183888384112;0.7820766464722406;0.7835254661405321;0.7839623011758369
Relative Fragmentation per spectrum size (c);4;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);4;all;17; ;0.9856049362976872;0.9852298043701515;0.9839931567495737;0.9843284203345358;0.9845201066366057;0.9840917965814208;0.9844565972752173;0.9853369641150507;0.9844996854905287;0.9849058135755115
Relative Fragmentation per spectrum size (c);4;all;2; ;0.24167935071099847;0.2410646335141826;0.24190191635780856;0.24260881603784692;0.24207995560617623;0.24412114520331854;0.2420683167501637;0.24398269778732418;0.24239733483165435;0.24210661533977856
Relative Fragmentation per spectrum size (c);4;all;3; ;0.41252872523918793;0.4082649998299403;0.41040133567206033;0.4134112025945647;0.41446861210146474;0.4126449177710837;0.41167752969745314;0.41166354992461524;0.4119549938931791;0.4121823659303813
Relative Fragmentation per spectrum size (c);4;all;5; ;0.6426955519266335;0.6392996323744901;0.6424989052421819;0.6416987871525149;0.6413651705441905;0.6405748576311574;0.6416031015618524;0.644702898733512;0.6397286438717681;0.637889692683373
Relative Fragmentation per spectrum size (c);4;all;9; ;0.8697174234127217;0.8690813418678035;0.8658976346490216;0.8674542289712844;0.8722286414393913;0.8689585230406526;0.8685022004128053;0.8714040557042135;0.865800187885936;0.8691325769926218

