Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.7898390705976477;0.7967259937049125;0.7958238876739766;0.7921085449153871;0.7916473908295528;0.7969724483801424;0.7966753185758159;0.7965875973305938;0.794789854810886;0.7932358435542123
External Fragmentation (Vertical);2;all; ;0.7790107624134816;0.7808919086341021;0.7819136420840502;0.782819976395456;0.7788484860336901;0.7805150981497322;0.7821537981878909;0.7817871643909775;0.7802401018933863;0.7827893952488064
External Fragmentation (Vertical);3;all; ;0.7135720162225591;0.7118425377788705;0.7154365977824143;0.708752508644498;0.7096274001268597;0.7121613382119989;0.7121257801796738;0.7135754458730779;0.7112547626649229;0.7130251219626987
External Fragmentation (Vertical);4;all; ;0.6451106159272748;0.6448886064155841;0.6417512083081278;0.6392428832476335;0.6404463145806363;0.6387714298794827;0.6439839155854826;0.642829593255598;0.6466687486586375;0.6393681142637734


External Fragmentation (Horizontal);1;all; ;0.7017418860595671;0.7117563602007257;0.7016752328858932;0.7071271539921096;0.7084095976591084;0.7050858183586405;0.7067620060895682;0.7060315728523775;0.7014472320701483;0.6986399201242683
External Fragmentation (Horizontal);2;all; ;0.4801976018252888;0.4819911857658544;0.48364510557031104;0.4836828219464062;0.48138632388393543;0.48213236880251004;0.4829507246094737;0.4828809271463069;0.48402367842289684;0.48472779012791783
External Fragmentation (Horizontal);3;all; ;0.3640018479069342;0.36452824788388627;0.36413865315557825;0.35996417938434366;0.36197320197541627;0.36887885848019286;0.3621579674916232;0.3665318531339025;0.36735101963687716;0.3635695301153153
External Fragmentation (Horizontal);4;all; ;0.286406977801339;0.28909945251753466;0.2824524030031343;0.28184986226396286;0.2815721931946001;0.28046035274132547;0.2821962767760664;0.28414013650434516;0.2865070349758897;0.2848918943804169


External Fragmentation Per Link;1;<1-2>; ;0.7614261228075475;0.7705573126139684;0.7714580812103491;0.776242781511612;0.7701175356989215;0.7552641713819781;0.7647563007441198;0.7593988562942608;0.7587324902764664;0.7608023999916764
External Fragmentation Per Link;1;<2-1>; ;0.7690422850071952;0.7767293154363075;0.7650917803885254;0.763480903316574;0.7655350573603895;0.7674228937514431;0.7718065530873285;0.7700058896067455;0.7673066049917859;0.7563377824706428
External Fragmentation Per Link;1;<2-3>; ;0.7711238413596281;0.7650245142482937;0.7688534557305904;0.764972939476026;0.7748861231252228;0.7772197814932276;0.7707133743941408;0.7751344279764955;0.7708709901361791;0.7654217335444131
External Fragmentation Per Link;1;<3-2>; ;0.7645914660283607;0.7783113353179008;0.7681744610368921;0.7700889981393594;0.76344532687518;0.7673317693737974;0.7683064053365622;0.7585745689282413;0.7657182820055977;0.770770078159194
External Fragmentation Per Link;1;<1-6>; ;0.8412630457776477;0.8494635693716442;0.8478161449952469;0.8543457911256424;0.8469445569697605;0.8501433982381721;0.8485591209012989;0.8484657484077822;0.8551064801185071;0.8456217516434161
External Fragmentation Per Link;1;<2-5>; ;0.7421814824514527;0.7348953631968098;0.7311592440772191;0.7143934489223144;0.7317770597331568;0.7454898590677184;0.7409174046817912;0.7667635506390531;0.7512458844037965;0.734385842187938
External Fragmentation Per Link;1;<3-4>; ;0.8474133334069492;0.8493637205664757;0.8480988423402379;0.8416764556079352;0.8385847509924982;0.8481000803645851;0.845555195410501;0.8450735753125507;0.8493015612263922;0.8455498616515393
External Fragmentation Per Link;1;<4-3>; ;0.8450101596358414;0.8445862205914866;0.8545649670328435;0.8406518395168673;0.84857730866158;0.8464871719390027;0.8480738735599415;0.8458108410722897;0.847539382947844;0.8507654554796634
External Fragmentation Per Link;1;<5-2>; ;0.719823650475738;0.7395129424170904;0.7561900307151173;0.7351569897872824;0.7214188341439284;0.7422375168616808;0.728094034656058;0.7238465223261755;0.7345264417840003;0.7430487746500836
External Fragmentation Per Link;1;<6-1>; ;0.8521331988924005;0.8445143236900159;0.8446557387661286;0.846660096920318;0.843636655832499;0.8522608344682628;0.8518681656502606;0.8472152621708771;0.8457760113450392;0.8532399139908148
External Fragmentation Per Link;1;<4-5>; ;0.7930696233876153;0.8048388812043188;0.7958621566035493;0.7920671958022484;0.7883974171495243;0.8046942029847974;0.8071659583702889;0.7933850426610841;0.7981190119775553;0.7807829326265852
External Fragmentation Per Link;1;<5-4>; ;0.7777172329589178;0.7963728197885879;0.7887594208799255;0.8024022743849236;0.8002197766154978;0.802861713207734;0.8038146822232475;0.8103159766749616;0.7944278865845601;0.8053368622517596
External Fragmentation Per Link;1;<5-6>; ;0.7927645664861704;0.7974773645070805;0.8064827284127452;0.7901299170979034;0.7872767211906594;0.8003449133666399;0.8048025678813162;0.7950691316642279;0.7979678014672417;0.789812040637634
External Fragmentation Per Link;1;<6-5>; ;0.7801869796931464;0.8025162289202902;0.7943673752480128;0.7972499972078284;0.8022463472660706;0.7977559708243478;0.7990208231660157;0.813166968894808;0.7904191380891211;0.8034263804752548
External Fragmentation Per Link;2;<1-2>; ;0.6035930408800427;0.5919300293864268;0.5926719876894098;0.5934415859952805;0.5828283392379793;0.5836805907303929;0.5908928885625034;0.6095676116760881;0.5951541413220262;0.6072234939409568
External Fragmentation Per Link;2;<2-1>; ;0.5860515103698131;0.6103877095350273;0.6010820265869106;0.6017944008558129;0.5856745779700062;0.584295044303042;0.5996899981584665;0.5955755180510984;0.5991556459628111;0.6129661547686812
External Fragmentation Per Link;2;<2-3>; ;0.6064322193229263;0.6010721520849673;0.5975979057158339;0.6071311368857804;0.598221186968005;0.6041548205484243;0.6169802004646502;0.5952783934313274;0.5899808154756678;0.6103148734327172
External Fragmentation Per Link;2;<3-2>; ;0.5909146849915882;0.5730143271184355;0.5953710986653817;0.5827093123789845;0.5929982265752428;0.6122384133847362;0.5717249978130726;0.5703320768148625;0.5910821097596053;0.5889141764618953
External Fragmentation Per Link;2;<1-6>; ;0.8375961852323259;0.8399966909465036;0.8476304432251387;0.8393400577270862;0.8464738172467352;0.8495065337009525;0.8501969841439793;0.8465515805288581;0.8531308917667126;0.8457318501193096
External Fragmentation Per Link;2;<2-5>; ;0.8467533784256975;0.8474908197438803;0.843005198132684;0.848385922662846;0.8467211741792585;0.8507119012692943;0.8477354162974053;0.8453076128410698;0.8404683592533608;0.8428631558983258
External Fragmentation Per Link;2;<3-4>; ;0.8456584596857256;0.8473722558904118;0.8476506827605855;0.8479011508058542;0.8438527765635744;0.8446362763519928;0.8496115061670781;0.8373260803521666;0.8487665376181454;0.8475072700627745
External Fragmentation Per Link;2;<4-3>; ;0.8485683831464189;0.8484662210583495;0.8479450419360263;0.8445291612149987;0.8479613119122931;0.8322450649293536;0.8412074204282337;0.8467609367488189;0.8429809228769115;0.8457553118614394
External Fragmentation Per Link;2;<5-2>; ;0.8423695603125309;0.8445161688596099;0.8446558147575712;0.8552524032993752;0.8386521216810674;0.8490075031323812;0.849107723267918;0.8433914936897233;0.8439184634867823;0.8424589796594757
External Fragmentation Per Link;2;<6-1>; ;0.842396223196656;0.8434532192756862;0.8473214517138468;0.8470383399803287;0.8486086064360271;0.8443822196232906;0.8488600472630858;0.8548239173137434;0.8444197374261057;0.846201663893901
External Fragmentation Per Link;2;<4-5>; ;0.8604708732176586;0.871755982295095;0.8708618712983992;0.8710317291418643;0.8686229190162983;0.8616639621210177;0.8652466283237595;0.8777654795511682;0.8738219519282432;0.8691455492221666
External Fragmentation Per Link;2;<5-4>; ;0.8725087351132064;0.8704919536085131;0.8673479141637238;0.8735490954649465;0.8718333425810381;0.8739390498547167;0.8690074499747111;0.8733143262697635;0.8658558988742576;0.8613360930232918
External Fragmentation Per Link;2;<5-6>; ;0.8606192778462376;0.868383376995543;0.8709430133386512;0.874381173377735;0.8670262502330341;0.8675500809671916;0.8776842834814185;0.8730701895454378;0.8690488339531214;0.8711898070304304
