Metrics;LoadPoint;link;spectrum size (c); ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
Relative Fragmentation per spectrum size (c);1;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);1;all;17; ;0.4870400141439056;0.4873364516910337;0.486866176382737;0.48782457628533094;0.4862957265759815;0.4909596069933426;0.4900981196891936;0.486534282626157;0.48738431019577194;0.4937259078575352
Relative Fragmentation per spectrum size (c);1;all;2; ;0.0631616452891522;0.06344863945678525;0.06295839037542508;0.063324252169983;0.06304531843778509;0.06365906514441481;0.06347206504621214;0.06301375792139902;0.06325752172847753;0.06372660072789456
Relative Fragmentation per spectrum size (c);1;all;3; ;0.11095800465513012;0.11151616350151229;0.11069606164232892;0.11110092870734417;0.11035595386478801;0.11197210084549253;0.111897622238615;0.1113956089468951;0.11171686048026032;0.11218788411358467
Relative Fragmentation per spectrum size (c);1;all;5; ;0.20189422207806715;0.20112731846759582;0.20083777459986882;0.20057749722913407;0.20155790399205825;0.2030020515622725;0.2019118410938474;0.2010310564299694;0.2016600166411838;0.20317168450414808
Relative Fragmentation per spectrum size (c);1;all;9; ;0.31265601519827885;0.3136265371993977;0.3127257861790829;0.3131427962880351;0.313549529796453;0.3156064501138494;0.314975824218866;0.3132133769546248;0.3135426506990004;0.31715779781559933
Relative Fragmentation per spectrum size (c);2;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);2;all;17; ;0.8783053768783448;0.8770931955862132;0.87976644023725;0.8761894092377597;0.877306922466789;0.8802623881130756;0.8769375650784923;0.8780033030855983;0.8787806929548763;0.8765827888413845
Relative Fragmentation per spectrum size (c);2;all;2; ;0.13910889991734604;0.14011686429550163;0.1385965413483044;0.13987446157793326;0.1398616738556457;0.1390071371598373;0.13952259497023364;0.1388597961082937;0.14012220212701365;0.13882600792686098
Relative Fragmentation per spectrum size (c);2;all;3; ;0.23894485186015724;0.23901449693622334;0.2405627422761898;0.23888370941446155;0.2386661626817933;0.23895781477871156;0.23992283973090056;0.23930309049297757;0.24134249853727638;0.23678639545815242
Relative Fragmentation per spectrum size (c);2;all;5; ;0.4098738457632348;0.41034888637565275;0.4090139348262383;0.40817181201853114;0.40942098324555215;0.40975037535938713;0.41031087917457326;0.4093342691647782;0.41255990750271065;0.40736492818840675
Relative Fragmentation per spectrum size (c);2;all;9; ;0.6203455560199899;0.6182928946290018;0.6195294451364616;0.616332780598947;0.6163275186465939;0.6186260489898744;0.6153353141928574;0.6196034201956977;0.6210878225930904;0.615236566262201
Relative Fragmentation per spectrum size (c);3;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);3;all;17; ;0.9600119246074149;0.9614529211751114;0.9612090401078449;0.9612040536462267;0.9597734502662888;0.9605583448836459;0.9599488883210219;0.9597998770871243;0.9593428843062463;0.9587213697184878
Relative Fragmentation per spectrum size (c);3;all;2; ;0.190724522996705;0.1916382556736968;0.19176445196693695;0.19203423075508674;0.19116288055920544;0.19174908385533543;0.19039312065299915;0.19028750707762826;0.18910537917697978;0.19106750627696661
Relative Fragmentation per spectrum size (c);3;all;3; ;0.3310738180609025;0.33282562603119836;0.3307730372588146;0.3309435428321822;0.3301826589175918;0.32910095182500276;0.33043714192348506;0.3295377759247373;0.33002311978423454;0.33067055692322034
Relative Fragmentation per spectrum size (c);3;all;5; ;0.5394081666472123;0.538603653083121;0.5375609473668579;0.5403351815493793;0.5384521312964006;0.5401169094439456;0.5379409936647807;0.5385757719173936;0.5350531087491373;0.537274598723175
Relative Fragmentation per spectrum size (c);3;all;9; ;0.7830442152657231;0.7847485203570134;0.783530940244927;0.7842025211536624;0.7835175555236186;0.7845225263539123;0.782227976591343;0.7818864803533535;0.7803689337679409;0.7799493409647785
Relative Fragmentation per spectrum size (c);4;all;1; ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Relative Fragmentation per spectrum size (c);4;all;17; ;0.9847009153285423;0.9840656634826693;0.9841141279641117;0.9838003509660227;0.982757143018804;0.9856772713666218;0.9843058426679259;0.9837907858738357;0.9843136230904168;0.9839262883438595
Relative Fragmentation per spectrum size (c);4;all;2; ;0.23487054397550453;0.23356413896846367;0.23694622922912986;0.23375003325322596;0.23673570857565956;0.2347379441837501;0.2329960097146766;0.2338299324018346;0.2341159981527442;0.2329917577764424
Relative Fragmentation per spectrum size (c);4;all;3; ;0.4023259323306883;0.39888027720646774;0.4046405055203632;0.40181490806017844;0.4046024826341163;0.40243058488033623;0.4032217053806267;0.4006125956064392;0.4042578172534583;0.40077154168221246
Relative Fragmentation per spectrum size (c);4;all;5; ;0.6340678328258482;0.633392767455762;0.6383045675488628;0.6357746466054383;0.6417978838947067;0.6345952342378193;0.6339480681143812;0.6328718035176873;0.6365077055732389;0.633716364147323
Relative Fragmentation per spectrum size (c);4;all;9; ;0.8672785280454546;0.8678576347792052;0.8702505649080616;0.8691426605368187;0.8693127731278656;0.8691622379381945;0.8695263231742204;0.8678621855438065;0.8695875844777267;0.8665116713549673

