Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5
bandwidth blocking probabilities per pair;2;all;1;4; ;1.0;0.9846394034808841;1.0;1.0;0.993703364176923
bandwidth blocking probabilities per pair;2;all;3;4; ;1.0;1.0;1.0;0.9832927780445976;1.0
bandwidth blocking probabilities per pair;2;all;1;5; ;0.9936490527900838;0.9892130885716014;0.9937894156702874;1.0;1.0
bandwidth blocking probabilities per pair;2;all;2;6; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;2;all;6;3; ;0.9626863321587363;1.0;1.0;0.9542725507446067;1.0
bandwidth blocking probabilities per pair;2;all;1;2; ;1.0;0.9991470328590957;1.0;0.990532675406807;1.0
bandwidth blocking probabilities per pair;2;all;6;5; ;1.0;1.0;1.0;1.0;0.9637903468800748
bandwidth blocking probabilities per pair;3;all;6;1; ;1.0;1.0;0.9998622146695643;0.9997620726563242;1.0
bandwidth blocking probabilities per pair;3;all;4;6; ;1.0;0.9672837186634669;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;3;5; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;2;5; ;0.9740448020744611;1.0;1.0;0.9714983129052897;1.0
bandwidth blocking probabilities per pair;3;all;5;3; ;1.0;1.0;1.0;1.0;1.0
bandwidth blocking probabilities per pair;3;all;3;2; ;0.9897662378865034;0.9760694369494897;0.9542107960393065;1.0;0.971560217046144
bandwidth blocking probabilities per pair;3;all;2;4; ;1.0;1.0;1.0;1.0;1.0
