Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5
blocking probabilities per pair;1;all;2;4; ;0.4624894970591766;0.4673771462403789;0.46916405685377016;0.47532814778804083;0.46052157192645116
blocking probabilities per pair;1;all;3;4; ;0.4625808814552558;0.4675755342667649;0.4609869757438165;0.46801872074882994;0.4625106331267469
blocking probabilities per pair;1;all;3;1; ;0.4609187109187109;0.46118889707688526;0.4674306393244873;0.4746682750301568;0.45848110553992905
blocking probabilities per pair;1;all;4;1; ;0.4765541104880086;0.47327062745564946;0.474002849002849;0.47559358804387125;0.4747749881572714
blocking probabilities per pair;1;all;1;2; ;0.4807989537510403;0.46892248620110394;0.4631113236876719;0.46756854692595723;0.4840756704980843
blocking probabilities per pair;1;all;4;3; ;0.4689252057735894;0.47583333333333333;0.4782349433512224;0.46846846846846846;0.4763928234183192
blocking probabilities per pair;1;all;1;3; ;0.46996812944349103;0.4689012156261065;0.4664165557303643;0.4620956059874457;0.46730083234244946
blocking probabilities per pair;1;all;3;2; ;0.4779632520715744;0.46435944140862173;0.47868972235752555;0.4737281067556297;0.457252641690682
blocking probabilities per pair;2;all;1;4; ;0.7089839058371367;0.7220203488372093;0.7310311865216872;0.7167481662591687;0.7206525594041849
blocking probabilities per pair;2;all;2;3; ;0.7150973044844675;0.7155224239509439;0.7136468028526533;0.7271965525496769;0.7090016758439072
blocking probabilities per pair;2;all;2;1; ;0.7184853617227196;0.7161828652015513;0.7186860786908916;0.7190798055259101;0.7152357202232514
blocking probabilities per pair;2;all;4;2; ;0.7281530185295876;0.7236433181926847;0.7135583185316755;0.7232945689965232;0.7190595536460198
blocking probabilities per pair;2;all;2;4; ;0.7152578796561605;0.7195077813970322;0.7172396916676863;0.7083532219570405;0.7171899434620473
blocking probabilities per pair;2;all;3;4; ;0.7133365547233631;0.7180813543381143;0.7033033033033033;0.7273394495412844;0.7123818754543252
blocking probabilities per pair;2;all;3;1; ;0.7219477769936485;0.7246082067232923;0.7085346215780999;0.714115969581749;0.7168523176428315
blocking probabilities per pair;2;all;4;1; ;0.7174963750604156;0.7228554289142172;0.7096315602416775;0.7125422909618173;0.7184863822607858
blocking probabilities per pair;2;all;1;2; ;0.7106741573033708;0.7208820662768031;0.7225638599810785;0.71611071682044;0.7265223112812538
blocking probabilities per pair;2;all;4;3; ;0.7238320520402128;0.7177716938459707;0.712590799031477;0.7152485256950295;0.7149255538070451
blocking probabilities per pair;2;all;1;3; ;0.7120918984280532;0.7134734239802225;0.7157246119208437;0.7159104371519962;0.7108724508265959
blocking probabilities per pair;2;all;3;2; ;0.7153864390706496;0.7245373134328358;0.7198673928486857;0.7205525933107125;0.723812975715839
blocking probabilities per pair;3;all;1;4; ;0.8110831234256927;0.8128501609250208;0.806036556036556;0.8077881989789861;0.812862040430311
blocking probabilities per pair;3;all;2;3; ;0.7964194992137413;0.8085867620751341;0.8099655131406825;0.8009956145549366;0.8065813528336381
blocking probabilities per pair;3;all;2;1; ;0.8075998075998077;0.8153052853627095;0.8065486938726375;0.8171687484692628;0.8110189573459715
blocking probabilities per pair;3;all;4;2; ;0.812687372586641;0.7976015663240333;0.8106536955748013;0.8101158860453888;0.8099878197320342
blocking probabilities per pair;3;all;2;4; ;0.7979306147291539;0.7999278152069298;0.8066682657711681;0.8021162734127949;0.8125451480857212
