Metrics;LoadPoint;Bandwidth;src;dest; ;rep1;rep2;rep3;rep4;rep5
bandwidth blocking probabilities per pair;4;all;2;4; ;0.8532933562952526;0.8532275848717226;0.8501015319122551;0.8562739140667439;0.8536824881395849
bandwidth blocking probabilities per pair;4;all;3;4; ;0.854754669532721;0.8574705817125293;0.8619694166622214;0.8498058582771986;0.8519464940656009
bandwidth blocking probabilities per pair;4;all;3;1; ;0.8487554041782149;0.8521157282322025;0.8506946840909303;0.8519492989578019;0.8566725790922205
bandwidth blocking probabilities per pair;4;all;4;1; ;0.859046579277221;0.8521631662941374;0.8540022103719189;0.8528923877282099;0.8534454047419415
bandwidth blocking probabilities per pair;4;all;1;2; ;0.8501743016229812;0.8597406620857756;0.8588300267925281;0.8527837719581777;0.8577001709116573
bandwidth blocking probabilities per pair;4;all;4;3; ;0.8504903650456053;0.8574456357908524;0.8536749343786221;0.8584663465617306;0.8535123319500314
bandwidth blocking probabilities per pair;4;all;1;3; ;0.8559726934503832;0.8506903999779777;0.8518408675875181;0.8567426526445705;0.8429923282652297
bandwidth blocking probabilities per pair;4;all;3;2; ;0.8617010464524327;0.8585644284005147;0.8520793553247796;0.8580603642829695;0.855534855279561
bandwidth blocking probabilities per pair;5;all;1;4; ;0.8843043105711053;0.8872201868787676;0.8859342766847804;0.8823306923978388;0.8922197194419683
bandwidth blocking probabilities per pair;5;all;2;3; ;0.8891961848085809;0.8777623138893811;0.8900088610205159;0.8816289126310931;0.8793784753013743
bandwidth blocking probabilities per pair;5;all;2;1; ;0.8851482040336079;0.8884578774703733;0.8768089699543716;0.8814000184131523;0.8879952288648656
bandwidth blocking probabilities per pair;5;all;4;2; ;0.8844899419304737;0.8789935311136263;0.8831402944764627;0.8854009561894762;0.8843456069795722
bandwidth blocking probabilities per pair;5;all;2;4; ;0.8798917850440606;0.8774092099031177;0.8833571603216124;0.884365628864572;0.881103239469709
bandwidth blocking probabilities per pair;5;all;3;4; ;0.8786540640191698;0.8835059642118979;0.8797123417850947;0.8809470892955034;0.8805205322861033
bandwidth blocking probabilities per pair;5;all;3;1; ;0.8813846366767829;0.8782175373832521;0.8869466696663615;0.884644175262018;0.8823153863325305
bandwidth blocking probabilities per pair;5;all;4;1; ;0.8815751087154375;0.8794077913900599;0.8877596177245675;0.8841013464458213;0.8756498259108124
bandwidth blocking probabilities per pair;5;all;1;2; ;0.8761954496930972;0.8871068777917296;0.8867211345416705;0.8767883841946339;0.8745693143042679
bandwidth blocking probabilities per pair;5;all;4;3; ;0.8851972445402186;0.8889145633507345;0.8800833612894174;0.8807586008732903;0.889714467034909
bandwidth blocking probabilities per pair;5;all;1;3; ;0.8820002039418378;0.8805602971116339;0.8774842142683958;0.8868677613295298;0.8834236155514125
bandwidth blocking probabilities per pair;5;all;3;2; ;0.8849115659344382;0.8872224841204367;0.8773482587264652;0.8837453327696583;0.8889908134261498


bandwidth blocking probabilities per bandwidth;1;10.0Gbps;all;all; ;0.4702579348002713;0.4690448281405338;0.47066104598987935;0.4699220640746058;0.47191532715288825
bandwidth blocking probabilities per bandwidth;2;10.0Gbps;all;all; ;0.7166271163940863;0.7173477305224839;0.7177267735983511;0.7167927162701144;0.7170972712957515
bandwidth blocking probabilities per bandwidth;3;10.0Gbps;all;all; ;0.8075538516602744;0.808442660764928;0.8081021850954901;0.8068855931024803;0.8077250582616015
bandwidth blocking probabilities per bandwidth;4;10.0Gbps;all;all; ;0.8535981162056204;0.8543850473601352;0.854891636814698;0.8555782850274696;0.8545809987029642
bandwidth blocking probabilities per bandwidth;5;10.0Gbps;all;all; ;0.8827747079591369;0.8829380553724016;0.8829874087430373;0.8827503758376762;0.8833530732987744


bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;4; ;0.47306463125217957;0.4768092329423739;0.48350280941578533;0.46107822405737064;0.4787157111929745
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;3; ;0.47306363515530103;0.47385233090403595;0.47598961616209096;0.4734284757297359;0.48111948263848714
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;1; ;0.4726759227599225;0.4658247774022639;0.4664345402503567;0.47872668368319937;0.4634956604460491
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;2; ;0.47331128098718905;0.4676903341942375;0.47618634389918024;0.4543556587010226;0.47946233666758376
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;2;4; ;0.46308083148526025;0.4735940186630489;0.4702778282288323;0.47955954664919725;0.45843987241204526
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;4; ;0.461797593030624;0.4633753044836972;0.46374843846174396;0.46724896712479463;0.4689299491823239
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;1; ;0.46322883608421134;0.4605497434326525;0.46908713275495356;0.4658740736574413;0.46370484797321726
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;1; ;0.4762043243104725;0.4749800519266246;0.473547543254699;0.4755534378407382;0.4797353374343515
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;2; ;0.47190324488727053;0.46369928691858503;0.45472297572597414;0.47158412969423485;0.47114823829424657
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;4;3; ;0.47078843399643655;0.4810277399661423;0.4786983327563544;0.4704833063921065;0.4783870040941668
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;1;3; ;0.46730074821374734;0.4660645401892866;0.45811008379771373;0.46592891704284534;0.47118332845529465
bandwidth blocking probabilities per pair and bandwidth;1;10.0Gbps;3;2; ;0.47634392094387684;0.4603986889758945;0.4776065589987514;0.4745779887790051;0.46767117631877136
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;1;4; ;0.7127621189153511;0.716896054667927;0.7288835498028512;0.7110217518481284;0.7183721589371133
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;2;3; ;0.7199303258823293;0.7228031534216135;0.7172919481768993;0.7258702420703947;0.7180108551362929
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;2;1; ;0.7155313719144741;0.7224740183346485;0.71634088191018;0.7249280059249339;0.7174778116276076
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;4;2; ;0.724110382206645;0.7132023759909931;0.718994823664668;0.7113626614556613;0.7108941986468492
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;2;4; ;0.7132737026554534;0.7171302504111838;0.7124054061663719;0.7044470133208224;0.7139032892342374
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;3;4; ;0.7196664991315488;0.7214044637658472;0.7064145113633372;0.7257397506785105;0.7169062032434582
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;3;1; ;0.7190761061784654;0.7147096184761252;0.7184646483807159;0.7054749213234454;0.7152246885862198
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;4;1; ;0.7132216799352303;0.7190450045333848;0.7111529926591147;0.7218102083424506;0.723170229082007
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;1;2; ;0.7076442979856202;0.7094040241232791;0.7228561734524594;0.7239498414985163;0.7242298154630463
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;4;3; ;0.7142139833100716;0.717206336052857;0.7214882439556426;0.7153264185338163;0.7186060642647958
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;1;3; ;0.7216577383542261;0.712409334114188;0.7129167328087006;0.7164697871043456;0.7109102728239408
bandwidth blocking probabilities per pair and bandwidth;2;10.0Gbps;3;2; ;0.7183534780249679;0.7208739863059426;0.7255430340093604;0.7151274394748022;0.7174973987223228
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;1;4; ;0.8102731878729548;0.8133014712027751;0.8069568839146969;0.802646356625286;0.8127131435517417
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;2;3; ;0.8097835138639653;0.8085851292025314;0.8126087495358034;0.8061523932158493;0.8089862251744364
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;2;1; ;0.8141080117216392;0.8211651470725515;0.8078312274184096;0.8090271039829985;0.8048388650631815
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;4;2; ;0.8157814934551814;0.8028257684352558;0.8111905739618323;0.807653310663864;0.802945671798305
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;2;4; ;0.7946752631385602;0.8021172796059586;0.8062888070510564;0.8018652063152025;0.8083271587354286
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;3;4; ;0.8145966045371024;0.8100801690422091;0.8097909886367801;0.8135942120301167;0.8022034275509443
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;3;1; ;0.8052153709185768;0.8021189366280765;0.7959319967122412;0.8087222299225508;0.809808084097192
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;4;1; ;0.8041333074690145;0.808288703339695;0.8204158424342639;0.805551746858997;0.8119297336022288
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;1;2; ;0.797424071272813;0.8041414139487248;0.8045628481493794;0.8113555869252556;0.813960765240961
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;4;3; ;0.8080122881152855;0.8092900258237079;0.800475142876471;0.8117059255948165;0.8079524277986949
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;1;3; ;0.8075759738946328;0.8038288444771847;0.8124601047215666;0.8030381501917434;0.7990172513305874
bandwidth blocking probabilities per pair and bandwidth;3;10.0Gbps;3;2; ;0.808959012157675;0.8151140861260234;0.8078974329937346;0.8011758257812377;0.8095052521601914
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;1;4; ;0.854874790654484;0.850112469813167;0.8530130115040195;0.8585572101290847;0.8613883339196544
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;2;3; ;0.852173213111891;0.8524707312027543;0.8595413367200346;0.857418828560495;0.8599672260517377
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;2;1; ;0.8554848848963993;0.8570070810036576;0.8563686116527732;0.8582558259302424;0.8527179006136709
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;4;2; ;0.8465431499742073;0.8516619806342781;0.8566674140735351;0.8555493642543455;0.8549631449180617
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;2;4; ;0.8532933562952526;0.8532275848717226;0.8501015319122551;0.8562739140667439;0.8536824881395849
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;3;4; ;0.854754669532721;0.8574705817125293;0.8619694166622214;0.8498058582771986;0.8519464940656009
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;3;1; ;0.8487554041782149;0.8521157282322025;0.8506946840909303;0.8519492989578019;0.8566725790922205
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;4;1; ;0.859046579277221;0.8521631662941374;0.8540022103719189;0.8528923877282099;0.8534454047419415
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;1;2; ;0.8501743016229812;0.8597406620857756;0.8588300267925281;0.8527837719581777;0.8577001709116573
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;4;3; ;0.8504903650456053;0.8574456357908524;0.8536749343786221;0.8584663465617306;0.8535123319500314
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;1;3; ;0.8559726934503832;0.8506903999779777;0.8518408675875181;0.8567426526445705;0.8429923282652297
bandwidth blocking probabilities per pair and bandwidth;4;10.0Gbps;3;2; ;0.8617010464524327;0.8585644284005147;0.8520793553247796;0.8580603642829695;0.855534855279561
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;1;4; ;0.8843043105711053;0.8872201868787676;0.8859342766847804;0.8823306923978388;0.8922197194419683
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;2;3; ;0.8891961848085809;0.8777623138893811;0.8900088610205159;0.8816289126310931;0.8793784753013743
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;2;1; ;0.8851482040336079;0.8884578774703733;0.8768089699543716;0.8814000184131523;0.8879952288648656
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;4;2; ;0.8844899419304737;0.8789935311136263;0.8831402944764627;0.8854009561894762;0.8843456069795722
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;2;4; ;0.8798917850440606;0.8774092099031177;0.8833571603216124;0.884365628864572;0.881103239469709
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;3;4; ;0.8786540640191698;0.8835059642118979;0.8797123417850947;0.8809470892955034;0.8805205322861033
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;3;1; ;0.8813846366767829;0.8782175373832521;0.8869466696663615;0.884644175262018;0.8823153863325305
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;4;1; ;0.8815751087154375;0.8794077913900599;0.8877596177245675;0.8841013464458213;0.8756498259108124
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;1;2; ;0.8761954496930972;0.8871068777917296;0.8867211345416705;0.8767883841946339;0.8745693143042679
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;4;3; ;0.8851972445402186;0.8889145633507345;0.8800833612894174;0.8807586008732903;0.889714467034909
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;1;3; ;0.8820002039418378;0.8805602971116339;0.8774842142683958;0.8868677613295298;0.8834236155514125
bandwidth blocking probabilities per pair and bandwidth;5;10.0Gbps;3;2; ;0.8849115659344382;0.8872224841204367;0.8773482587264652;0.8837453327696583;0.8889908134261498


