Metrics;LoadPoint;link; ;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10
External Fragmentation (Vertical);1;all; ;0.6106411880431811;0.6101434142790997;0.6098340168224698;0.6083181934036301;0.608927929776747;0.6097791876849822;0.6095652970457777;0.6121807803750317;0.6091075514332446;0.6084002253801107
External Fragmentation (Vertical);2;all; ;0.6609989116429464;0.6590140269942346;0.6585065788797024;0.6609654806048603;0.6607048440224963;0.6598032220646393;0.6561023471523801;0.6563996273437072;0.6577659359973125;0.661087214265499
External Fragmentation (Vertical);3;all; ;0.6972863310925209;0.6946977376806739;0.6965685685367811;0.6946890971711743;0.6948094537966834;0.6961585132861855;0.6954676533717601;0.6955191471259763;0.6956970298452719;0.6964499378627538
External Fragmentation (Vertical);4;all; ;0.7217505337655751;0.7223396177119393;0.7194177099320586;0.7195660501947015;0.721440677202861;0.7194035448555097;0.7194752302618371;0.7209316945479649;0.7227114927334954;0.7218290560491237

External Fragmentation (Horizontal);1;all; ;0.5980125971318128;0.5991200707271691;0.6008262226121661;0.59510083140642;0.5973280959662381;0.599527968353439;0.6006368163609587;0.6015141834784675;0.5971285161151539;0.5972040780999175
External Fragmentation (Horizontal);2;all; ;0.6780162436622335;0.6707532246766544;0.6713162995693358;0.6737610306291854;0.6727717472157871;0.6738393173009087;0.6678513092381452;0.6679552871091692;0.6694653272585341;0.674747074404735
External Fragmentation (Horizontal);3;all; ;0.7121490411565474;0.7061310608431004;0.7118161923093405;0.7061806802768501;0.710781106795435;0.7108877602595197;0.7079712582028352;0.7091405501963222;0.7074880935323155;0.7089664875878697
External Fragmentation (Horizontal);4;all; ;0.7263371125052129;0.7255559530027428;0.7252786258381076;0.7244979425070557;0.7268318138145068;0.7232269374382155;0.7258418682052653;0.7242634278293112;0.7274721233938611;0.7265857939495902

External Fragmentation Per Link;1;<16-12>; ;0.7062084656164692;0.7186427636307362;0.7120970381904553;0.6952389469574778;0.7172371822695572;0.7160321905671;0.7210250014397133;0.710612469670407;0.7144097217522697;0.7242985088226828
External Fragmentation Per Link;1;<17-23>; ;0.5237461287632095;0.5279753967115725;0.5153930226373035;0.536883692216214;0.5194041868189235;0.5138228869683962;0.5455572628469365;0.5094724907314229;0.5157442426351504;0.524972576895835
External Fragmentation Per Link;1;<12-11>; ;0.4769035407638329;0.46125451514532273;0.4627948954642298;0.45977498320819626;0.4684454972145382;0.4628628054811651;0.461313548070995;0.4570362196709877;0.47787470575440943;0.4686739925514472
External Fragmentation Per Link;1;<16-17>; ;0.6879659208837352;0.6818233391273713;0.6817500387759505;0.69136234945222;0.6907193921955178;0.6873620056603367;0.6940504952126458;0.6915322903774785;0.7060728036789257;0.6799944751571556
External Fragmentation Per Link;1;<12-13>; ;0.6983507737200947;0.7000940062672587;0.6939216941056932;0.6836056150045204;0.6832946510115349;0.6932410361689836;0.6967779788642254;0.6894370924336802;0.6982456393212741;0.6892922831422216
External Fragmentation Per Link;1;<16-15>; ;0.6012667269423634;0.6076503286461037;0.6123372932362078;0.6097527616497771;0.6161859534383443;0.6129062403288926;0.6047173397069938;0.6079157777521451;0.5900325769262712;0.620504214784021
External Fragmentation Per Link;1;<22-16>; ;0.7391228122169844;0.7439458721905872;0.7388699626151348;0.7344469010923582;0.7455088650875471;0.7488293579475322;0.7358448448081079;0.7481746115110626;0.7348446845452946;0.7530546922952142
External Fragmentation Per Link;1;<22-17>; ;0.5358268454349893;0.5340034120837167;0.5568517778194072;0.5460363142339274;0.5438933450483706;0.5418546793915942;0.5344939740021895;0.5367410662279932;0.5458582139294192;0.548854987810336
External Fragmentation Per Link;1;<17-22>; ;0.546797949460475;0.5304748736860064;0.547555085505256;0.5383521640358047;0.542893689678702;0.5380529769620005;0.5505997487670353;0.550950070012179;0.5508084998397866;0.5446020475135959
External Fragmentation Per Link;1;<6-11>; ;0.5677260639638468;0.5507940011480249;0.5586458541423586;0.5585141885751819;0.553128056773455;0.5653262626239921;0.5553904879522716;0.5582091225975454;0.5514727164025808;0.5614688438662098
External Fragmentation Per Link;1;<23-22>; ;0.692914090380423;0.691107658627442;0.6876197171553532;0.687279800055402;0.6989899264523659;0.6936913858034268;0.6847604111129288;0.707802255018105;0.6924349476748698;0.7135472954524237
External Fragmentation Per Link;1;<23-24>; ;0.5906412738842426;0.5784302224891371;0.5773351856264204;0.5832919240578968;0.5760391948403341;0.5842577133868884;0.5842014735564581;0.5807866021780765;0.59715977759524;0.5815573147166208
External Fragmentation Per Link;1;<1-2>; ;0.4762860074837311;0.5021994473451935;0.4584236932336944;0.47912866233350754;0.4729112246927553;0.4806817204842305;0.4578230819000918;0.48322095298992257;0.48147301130306647;0.46951338973732937
External Fragmentation Per Link;1;<12-16>; ;0.7185562973176882;0.720251192579878;0.7096027479288919;0.7084907879028322;0.7061158637282144;0.7127994230423337;0.7164376948370358;0.7063519748966517;0.7166537796657891;0.6989077108364595
External Fragmentation Per Link;1;<3-2>; ;0.5461467343012087;0.5512189495630264;0.5514683631696228;0.5482010832672795;0.548114005784891;0.5530596109960998;0.5525067635612753;0.5502173824852942;0.5544681948907724;0.5516296053997505
External Fragmentation Per Link;1;<12-9>; ;0.7093742910282694;0.7226255527000626;0.7220780121983268;0.6945680287002016;0.7122946899333094;0.7219195941373204;0.7112122425486825;0.7167868538836916;0.7072311962542096;0.7352319542278172
